Sample,meanrr,sdnn,meanhr,sdhr,rmssd,nn50,pnn50,sdann,sdnni,hrvtri,tinn,vlfpeakfft,lfpeakfft,hfpeakfft,vlfpowfft,lfpowfft,hfpowfft,vlfpowprfft,lfpowprfft,hfpowprfft,lfpownufft,hfpownufft,totpowfft,lfhffft,vlfpeakar,lfpeakar,hfpeakar,vlfpowar,lfpowar,hfpowar,vlfpowprar,lfpowprar,hfpowprar,lfpownuar,hfpownuar,totpowar,lfhfar,edr,sd1,sd2,apen,sampen,d2,dfa1,dfa2,rplmean,rplmax,rprec,rpadet,rpshen,mse-1,mse-2,mse-3,mse-4,mse-5,mse-6,mse-7,mse-8,mse-9,mse-10,mse-11,mse-12,mse-13,mse-14,mse-15,mse-16,mse-17,mse-18,mse-19,mse-20,
11,371.751447,12.371307,161.577222,5.390354,2.949457,0.000000,0.000000,,,3.508696,55.000000,0.003906,0.042969,0.152344,36.499147,2.957329,0.232857,91.951372,7.450323,0.586631,92.566375,7.288579,39.693967,12.700195,0.000000,0.042969,0.152344,115.481144,2.670580,0.423790,97.386819,2.252136,0.357388,86.183698,13.676349,118.579851,6.301660,0.635487,2.087273,17.339248,0.634787,0.591073,0.016196,0.734016,1.612523,96.691008,797.000000,50.383163,99.872835,5.066003,0.591073,0.352937,0.376512,0.408249,0.457638,0.515668,0.593609,0.596790,0.648149,0.663235,0.789112,0.669832,0.698555,0.750201,0.643840,0.666093,0.819088,0.685307,0.723805,0.780958,
12,368.112538,12.587889,163.184270,5.583859,2.928876,0.000000,0.000000,,,3.899522,50.000000,0.003906,0.042969,0.152344,58.351379,1.927153,0.288422,96.337611,3.181712,0.476182,86.875313,13.001954,60.569676,6.681712,0.000000,0.042969,0.152344,109.789032,2.446104,0.380758,97.488016,2.172037,0.338097,86.466975,13.459355,112.617978,6.424303,0.618324,2.072496,17.672837,0.630052,0.582771,0.015683,0.775245,1.388605,89.226058,805.000000,49.401819,99.865392,4.805014,0.582771,0.356161,0.377028,0.453865,0.514205,0.567728,0.547131,0.563164,0.634472,0.624187,0.699234,0.591661,0.787922,0.589429,0.571669,0.457008,0.562178,0.729860,0.586604,0.641196,
13,364.349180,12.159099,164.859768,5.479290,2.891825,0.000000,0.000000,,,3.487288,55.000000,0.003906,0.113281,0.175781,75.091703,1.321321,0.319865,97.859880,1.721951,0.416849,80.460524,19.477849,76.733901,4.130873,0.000000,0.042969,0.152344,130.255416,2.090818,0.326590,98.176834,1.575903,0.246159,86.437724,13.501747,132.674288,6.401966,0.590116,2.046330,17.058511,0.754714,0.714016,0.005931,0.656304,1.489095,107.987678,813.000000,50.331122,99.862665,5.047515,0.714016,0.394402,0.397236,0.421901,0.459431,0.567234,0.583685,0.587552,0.645665,0.593542,0.739669,0.663071,0.805207,0.718373,0.599170,0.728728,0.585596,0.773462,0.511421,0.776043,
14,360.852755,12.021503,166.455149,5.482173,2.971409,0.000000,0.000000,,,3.555556,45.000000,0.003906,0.078125,0.175781,61.293282,1.319339,0.322918,97.389572,2.096313,0.513088,80.305326,19.655322,62.936186,4.085678,0.000000,0.042969,0.152344,123.956130,1.990855,0.356827,98.140048,1.576224,0.282511,84.745398,15.189178,126.305350,5.579328,0.554087,2.102613,16.855185,0.779077,0.733439,0.009630,0.726112,1.436971,99.818956,822.000000,52.025234,99.824055,4.954394,0.733439,0.407811,0.397012,0.446042,0.469680,0.516111,0.541964,0.504669,0.519817,0.457886,0.617927,0.531589,0.713332,0.476042,0.536704,0.653542,0.759334,0.460603,0.532835,0.683334,
15,357.372989,11.218451,168.054337,5.185576,2.946382,0.000000,0.000000,,,3.647826,45.000000,0.003906,0.078125,0.160156,30.563783,1.558408,0.350742,94.116751,4.798891,1.080058,81.568725,18.358193,32.474328,4.443178,0.000000,0.042969,0.152344,97.842995,1.724859,0.400949,97.872057,1.725371,0.401069,81.081646,18.847716,99.970306,4.301935,0.513821,2.084770,15.724050,0.770367,0.715362,0.005288,0.711521,1.304883,80.381078,829.000000,53.410364,99.748875,4.650515,0.715362,0.413174,0.412380,0.418078,0.433144,0.481527,0.518874,0.450005,0.498918,0.430786,0.438338,0.477304,0.533025,0.461116,0.542434,0.621107,0.444704,0.572216,0.646086,0.624493,
16,353.872047,10.599495,169.701736,4.980927,2.949898,0.000000,0.000000,,,3.039427,50.000000,0.003906,0.078125,0.156250,14.401285,1.648977,0.407463,87.495162,10.018377,2.475546,80.116003,19.796706,16.459521,4.046936,0.000000,0.042969,0.152344,91.741867,1.629181,0.469745,97.761476,1.736079,0.500567,77.554629,22.361456,93.842556,3.468228,0.479206,2.087332,14.827237,0.772169,0.708949,0.012419,0.695770,1.395179,76.538338,838.000000,54.330529,99.704532,4.461275,0.708949,0.430333,0.388093,0.400476,0.472640,0.456737,0.408894,0.451923,0.419111,0.491017,0.482610,0.445468,0.488697,0.525427,0.503541,0.529857,0.468719,0.483397,0.494536,0.519709,
17,350.188817,8.898509,171.445637,4.316215,2.916920,0.000000,0.000000,,,3.334630,45.000000,0.003906,0.078125,0.160156,14.705699,1.453428,0.434359,88.614666,8.758171,2.617390,76.925025,22.989132,16.595108,3.346147,0.000000,0.042969,0.152344,66.556091,1.349317,0.448861,97.367069,1.973959,0.656653,74.971910,24.940009,68.355854,3.006090,0.453184,2.064026,12.381741,0.941540,0.906501,0.001473,0.668618,1.404617,61.152731,847.000000,50.669444,99.558685,4.389525,0.906501,0.490475,0.556869,0.504770,0.535584,0.582547,0.551133,0.498775,0.540128,0.574785,0.504138,0.446368,0.611220,0.621793,0.591152,0.485235,0.635648,0.553879,0.560157,0.515145,
18,347.209224,8.094055,172.900049,4.020151,2.974810,0.000000,0.000000,,,3.456000,40.000000,0.003906,0.078125,0.164062,15.365424,1.112175,0.432228,90.859481,6.576564,2.555867,71.949569,27.961944,16.911194,2.573125,0.000000,0.042969,0.152344,43.500491,1.120236,0.464936,96.480821,2.484599,1.031193,70.601656,29.302095,45.087190,2.409441,0.426293,2.104856,11.235650,0.972685,0.925729,0.000000,0.644590,1.145202,59.778382,854.000000,48.352656,99.509435,4.234529,0.925729,0.584916,0.584886,0.545421,0.599179,0.658422,0.688691,0.582349,0.537452,0.494939,0.554525,0.580037,0.596542,0.483346,0.564020,0.680369,0.611635,0.633874,0.687990,0.564909,
19,344.729369,7.740725,174.136996,3.898623,2.992276,0.000000,0.000000,,,3.096085,40.000000,0.003906,0.136719,0.152344,13.616356,0.781366,0.461267,91.627337,5.257973,3.103961,62.799297,37.072563,14.860583,1.693956,0.000000,0.042969,0.152344,42.041377,1.029108,0.513860,96.456105,2.361096,1.178956,66.624314,33.267241,43.586020,2.002700,0.393930,2.117120,10.739376,0.989959,0.930945,0.000000,0.590228,1.022493,61.625919,860.000000,47.681908,99.549616,4.260651,0.930945,0.595479,0.586413,0.588313,0.592628,0.609707,0.668162,0.680267,0.510952,0.464802,0.501548,0.548368,0.521060,0.552990,0.556652,0.577664,0.625343,0.650135,0.573060,0.644952,
20,342.307984,7.693185,175.368811,3.923842,3.021793,0.000000,0.000000,,,2.923333,35.000000,0.003906,0.136719,0.152344,13.311083,0.583991,0.506935,92.411278,4.054314,3.519363,53.425522,46.376233,14.404176,1.152002,0.000000,0.042969,0.152344,44.259757,0.858500,0.516207,96.983942,1.881183,1.131135,62.372263,37.503765,45.636170,1.663093,0.367091,2.138050,10.656629,1.000391,0.947356,0.000000,0.629449,1.011485,65.740847,867.000000,48.870224,99.486149,4.187819,0.947356,0.609729,0.585195,0.554256,0.609772,0.560638,0.551669,0.466222,0.454632,0.490482,0.461741,0.484913,0.447955,0.528625,0.438385,0.549690,0.512384,0.554825,0.683293,0.685774,
21,339.730942,7.314067,176.691964,3.796230,3.208257,0.000000,0.000000,,,2.515670,30.000000,0.003906,0.136719,0.285156,12.915540,0.528057,0.507324,92.560696,3.784382,3.635796,50.870105,48.872798,13.953590,1.040867,0.000000,0.042969,0.152344,35.312319,0.751944,0.511989,96.539590,2.055724,1.399715,59.406931,40.449392,36.578070,1.468673,0.342961,2.269921,10.085759,1.224280,1.281398,0.000000,0.533351,1.009859,61.106954,873.000000,48.617838,99.382304,4.159529,1.281398,0.780978,0.628577,0.559406,0.603192,0.619464,0.528146,0.555293,0.417360,0.384464,0.425797,0.428786,0.465365,0.407630,0.517166,0.454210,0.445102,0.540498,0.600192,0.577093,
22,337.460564,7.203562,177.879265,3.786343,3.346599,0.000000,0.000000,,,3.175000,35.000000,0.003906,0.136719,0.160156,10.166764,0.567221,0.457128,90.823749,5.067209,4.083707,55.220902,44.502995,11.193949,1.240836,0.000000,0.042969,0.152344,53.136499,0.636280,0.515621,97.874615,1.171994,0.949747,55.142704,44.685891,54.290378,1.234007,0.327526,2.367826,9.893318,1.210061,1.271855,0.000000,0.520725,0.897166,55.410425,879.000000,48.133264,99.242375,3.951747,1.271855,0.733059,0.586951,0.577214,0.603280,0.582553,0.557864,0.471835,0.430783,0.448536,0.470605,0.393146,0.398920,0.372944,0.472811,0.436400,0.412380,0.493411,0.558589,0.596489,
