tod,tot,level,vo2_L,vo2_mlkgmin,vco2_L,rq,ve_stpd,ve_btps,vt_L,rr,pef,veo2,veco2,Ti_sec,Te_sec,Ttot_sec,Ti_Ttot,vt_Ti,speed,grade,hr,o2pulse,peto2,petco2,fio2,feo2,fico2,feco2,ID,tod_1,tod_2,tod_3,epoch
10:37:38,0.400:00:00,E,.83,9.5,.811,.98,18.5,22.2,1.186,19,1.17,27,27,1.32,1.88,3.2,41,.9,0,0,99,8.4,116.9,38.8,20.94,16.48,.06,4.44,168, , , ,0
10:37:41,0.400:00:03,E,.868,9.9,1.014,1.17,24.9,29.9,1.407,21,1.12,34,29,1.15,1.67,2.82,41,1.22,0,0,101,8.6,115.7,39.3,20.93,17.32,.09,4.17,168,3,3,.3,0
10:37:43,0.500:00:05,E,.776,8.9,1.013,1.31,22.7,27.3,.643,42,3.76,35,27,.79,.5,1.42,56,.81,0,0,101,7.7,115.9,37.8,20.93,17.29,.1,4.57,168,2,5,.5,0
10:37:44,0.500:00:06,E,1.728,19.8,2.218,1.28,54.6,65.6,2.782,24,3.64,38,30,1.16,1.38,2.54,46,2.4,3,2,115,15,121.4,35.7,20.94,17.58,.08,4.15,168,1,6,.6,0
10:37:48,0.500:00:10,E,.96,11,1.463,1.52,37.9,45.5,2.404,19,2.44,47,31,1.39,1.77,3.17,44,1.73,3,2,115,8.3,125.2,34.8,20.94,18.12,0,3.86,168,4.00000000000728,10.0000000000073,1.00000000000073,1
10:37:51,0.600:00:13,E,.773,8.9,1.183,1.53,29.3,35.3,1.462,24,1.81,46,30,1.14,1.34,2.49,46,1.28,3,2,121,6.4,124.6,35.5,20.93,18,.06,4.09,168,2.99999999999272,13,1.3,1
10:37:54,0.600:00:16,E,.625,7.2,.932,1.49,22.5,27,1.522,18,1.79,43,29,1.33,2.06,3.38,39,1.15,3,2,116,5.4,121.1,38.5,20.93,17.86,.09,4.25,168,3,16,1.6,1
10:37:56,0.700:00:18,E,1.029,11.8,1.145,1.11,26.4,31.7,1.149,28,1.47,31,28,.97,1.21,2.18,44,1.19,3,2,116,8.9,118,39.5,20.91,16.91,.14,4.49,168,2,18,1.8,1
10:37:57,0.700:00:20,E,.958,11,1.235,1.29,28.1,33.8,1.543,22,1.65,35,27,1.28,1.46,2.74,47,1.21,3.1,2,121,7.9,117.4,38.8,20.92,17.31,.06,4.45,168,1.99999999999272,19.9999999999927,1.99999999999927,1
10:38:02,0.800:00:24,E,1.719,19.7,2.44,1.42,64,76.9,3.659,21,4.56,45,31,1.14,1.71,2.86,40,3.2,3.1,2,121,14.2,122.3,35.3,20.91,17.98,.14,3.96,168,4.00000000000728,24,2.4,2
10:38:06,0.800:00:28,E,1.151,13.2,1.814,1.58,47.8,57.4,3.254,18,3.7,50,32,1.66,1.74,3.4,49,1.97,3.1,2,129,8.9,123.8,34.8,20.92,18.22,.09,3.88,168,4,28,2.8,2
10:38:08,0.900:00:30,E,1.212,13.9,1.914,1.58,51.1,61.4,3.332,18,3.48,51,32,1.54,1.71,3.26,47,2.16,3.1,2,129,9.4,124.4,34.2,20.92,18.26,.09,3.84,168,2,30,3,3
10:38:12,0.900:00:34,E,1.257,14.4,1.812,1.44,45.9,55.2,2.975,19,3.78,44,30,1.58,1.65,3.23,49,1.88,3.1,2,133,9.4,122.8,34.7,20.92,17.93,.08,4.03,168,4,34,3.4,3
10:38:14,1.000:00:36,E,1.389,15.9,1.893,1.36,47.9,57.5,2.969,19,3.31,41,30,1.31,1.78,3.1,42,2.26,3.1,2,136,10.2,120.7,35.7,20.91,17.79,.07,4.02,168,2,36,3.6,3
10:38:18,1.000:00:40,E,1.415,16.2,1.925,1.36,50.9,61.2,3.477,18,3.66,43,32,1.49,1.92,3.41,44,2.34,3.1,2,136,10.4,121,34.9,20.93,17.94,.05,3.83,168,4.00000000000728,40.0000000000073,4.00000000000073,4
10:38:20,1.100:00:42,E,.912,10.5,1.014,1.11,25.1,30.1,1.061,28,1.56,33,30,1.15,.9,2.11,55,.92,3.2,2,137,6.7,115.5,37.1,20.93,17.2,.04,4.09,168,1.99999999999272,42,4.2,4
10:38:24,1.100:00:46,E,1.357,15.5,1.647,1.21,43,51.7,3.059,17,4.28,38,31,1.78,1.77,3.55,50,1.71,3.2,2,137,9.9,121.4,33.3,20.94,17.64,0,3.83,168,4.00000000000728,46.0000000000073,4.60000000000073,4
10:38:27,1.200:00:49,E,1.929,22.1,2.194,1.14,56.5,67.9,3.95,17,4.22,35,31,1.46,2.02,3.49,42,2.7,3.2,2,139,13.9,117.7,35.2,20.92,17.41,.07,3.95,168,2.99999999999272,49,4.9,4
10:38:31,1.300:00:53,E,1.59,18.2,1.848,1.16,46.5,55.8,3.15,18,3.36,35,30,1.62,1.76,3.38,48,1.94,3.2,2.5,141,11.3,118.2,34.9,20.93,17.39,.08,4.06,168,4,53,5.3,5
10:38:33,1.300:00:55,E,1.631,18.7,1.895,1.16,49.6,59.7,3.103,19,3.75,37,31,1.44,1.68,3.12,46,2.15,3.3,2.5,141,11.6,118.5,34.4,20.93,17.53,.12,3.94,168,2,55,5.5,5
10:38:37,1.400:00:59,E,1.886,21.6,2.104,1.12,52.9,63.6,3.623,18,4.31,34,30,1.7,1.72,3.42,50,2.14,3.3,2.5,141,13.4,117.7,35.2,20.93,17.28,.09,4.06,168,4,59,5.9,5
10:38:41,1.400:01:03,E,1.523,17.4,1.841,1.21,49.1,59.1,3.899,15,4.41,39,32,1.93,2.03,3.96,49,2.02,3.3,2.5,142,10.7,118.9,34.5,20.93,17.69,.03,3.77,168,4,63,6.3,6
10:38:45,1.500:01:07,E,1.802,20.6,2.064,1.15,54.1,65,3.812,17,3.92,36,31,1.58,1.91,3.52,45,2.41,3.3,2.5,144,12.5,118.1,34.9,20.93,17.49,.09,3.91,168,4,67,6.7,6
10:38:48,1.500:01:10,E,1.691,19.4,1.856,1.1,47.1,56.7,2.599,22,2.97,34,31,1.38,1.37,2.75,50,1.88,3.3,2.5,144,11.7,117.5,34.8,20.91,17.25,.12,4.06,168,3,70,7,7
10:38:50,1.600:01:12,E,1.794,20.6,2.184,1.22,57.5,69.2,3.597,19,4.52,39,32,1.39,1.65,3.12,45,2.58,3.3,2.5,146,12.3,119.3,34,20.92,17.66,.11,3.9,168,2,72,7.2,7
10:38:54,1.600:01:16,E,1.58,18.1,1.938,1.23,51.5,61.9,3.477,18,4.58,39,32,1.82,1.51,3.37,54,1.91,3.4,2.5,146,10.8,120.8,33.3,20.92,17.71,.11,3.87,168,4,76,7.6,7
10:38:55,1.600:01:17,E,.141,1.6,.237,1.68,10,12,.289,41,1.26,85,51,.94,.42,1.45,65,.31,3.4,2.5,146,1,120.2,29.3,20.93,19.31,.11,2.48,168,1,77,7.7,7
